poly,win,on_off_c,pid_c
6,925,3.737960257886877,3.5022243440120433
6,700,5.8301751537573,3.559789583763844
6,925,2.893904715783389,3.4346477582164514
6,700,4.5038021590232455,3.5147385265667825
6,925,4.2202777105174425,3.524749872610574
6,700,6.5112856105126244,3.572303766318583
