poly,win,on_off_c,pid_c
6,925,11.076757919664585,12.43648387557107
6,700,16.85593596470698,12.763237893136186
6,925,6.742374385882791,10.929784794576374
6,700,10.595159749244386,12.073423856054276
6,925,13.966346942185782,12.681549388744907
6,700,21.671917668908975,12.908461900942903
