poly,win,on_off_c,pid_c
6,925,2.5065546466813764,5.250747033665353
6,700,4.101634876387707,5.5469061057655695
6,925,2.2786860424376147,5.040967690927699
6,700,3.6458976679001838,5.419393171944643
6,925,2.7344232509251376,5.33301344258208
6,700,4.329503480631469,5.592152630669769
