poly,win,on_off_c,pid_c
6,925,0.6973540622414075,3.0151840534036554
6,700,1.220369608922463,3.4686181423853233
6,925,0.5230155466810555,2.532600630130309
6,700,0.8716925778017592,2.992512348954572
6,925,0.8716925778017592,3.2904833217139537
6,700,1.394708124482815,3.740678595774324
