poly,win,on_off_c,pid_c
6,925,3.4968015315715943,3.4847044884354084
6,700,5.426071342093854,3.5497782377200524
6,925,2.411587263152824,3.362065499398964
6,700,3.617380894729236,3.472190305880669
6,925,4.340857073675083,3.522247036099626
6,700,6.631864973670265,3.574806602829531
