poly,win,on_off_c,pid_c
6,925,0.6973540622414075,3.0767215369083103
6,700,1.220369608922463,3.5463497004964664
6,925,0.5230155466810555,2.43543618249138
6,700,0.8716925778017592,2.9536465698990004
6,925,0.8716925778017592,3.32287147092693
6,700,1.394708124482815,3.7698279300660027
