poly,win,on_off_c,pid_c
6,925,16.425528555904474,11.141088130329411
6,700,25.270043932160732,11.298142183715878
6,925,11.792687168341674,10.944770563596327
6,700,18.11019815138186,11.164646238337381
6,925,18.95253294912055,11.196057049014675
6,700,29.06055052198484,11.313847589054525
