poly,win,on_off_c,pid_c
6,925,14.601583792740033,12.739589354755548
6,700,22.42386082456505,12.966501866953545
6,925,9.908217573645022,12.331146832799154
6,700,15.644554063650034,12.721436353779708
6,925,17.209009470015037,12.839430860122667
6,700,26.074256772750054,13.030037370368984
