poly,win,on_off_c,pid_c
6,925,1.2549285451105707,5.725956126687632
6,700,1.6732380601474275,6.529760722901577
6,925,0.8366190300737137,5.078230092845327
6,700,1.2549285451105707,5.882034689059272
6,925,1.2549285451105707,6.006897538956584
6,700,2.0915475751842845,6.873133560119185
